Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad,ventas_log,ventas_lag_1,ventas_lag_7,ventas_media_7d,ventas_std_7d,dias_cobertura,promo_x_ventas,leadtime_x_ventas,clima_encoded,target_demanda_7d
2024-04-02,HZ-Champiñones-380g,CEDI_Norte,117,81,3,0,24.44,Tormenta,8000,11.18,4.770684624465665,98.0,109.0,105.85714285714286,10.007140307942963,0.6864406779661016,0,351,3.0,674.0
2024-04-03,HZ-Champiñones-380g,CEDI_Norte,103,1144,3,0,22.82,Lluvia,8000,10.89,4.6443908991413725,117.0,101.0,107.0,10.847426730181965,11.0,0,309,0.0,683.0
2024-04-04,HZ-Champiñones-380g,CEDI_Norte,87,1261,3,0,23.57,Despejado,8000,9.27,4.477336814478207,103.0,101.0,107.28571428571429,10.688222267435064,14.329545454545455,0,261,0.0,688.0
2024-04-05,HZ-Champiñones-380g,CEDI_Norte,101,930,3,0,23.45,Despejado,8000,9.39,4.624972813284271,87.0,105.0,105.28571428571429,13.098527725337238,9.117647058823529,0,303,0.0,691.0
2024-04-06,HZ-Champiñones-380g,CEDI_Norte,98,564,3,0,23.22,Despejado,8000,9.38,4.59511985013459,101.0,127.0,104.71428571428571,13.199927849730658,5.696969696969697,0,294,0.0,679.0
2024-04-07,HZ-Champiñones-380g,CEDI_Norte,96,1054,3,0,23.33,Despejado,8000,10.35,4.574710978503383,98.0,100.0,100.57142857142857,8.885515232803398,10.8659793814433,0,288,0.0,690.0
2024-04-08,HZ-Champiñones-380g,CEDI_Norte,98,563,3,0,23.87,Despejado,8000,9.86,4.59511985013459,96.0,98.0,100.0,9.055385138137437,5.686868686868687,0,294,0.0,685.0
2024-04-09,HZ-Champiñones-380g,CEDI_Norte,91,199,3,0,23.87,Despejado,8000,10.48,4.5217885770490405,98.0,117.0,100.0,9.055385138137437,2.1630434782608696,0,273,0.0,708.0
2024-04-10,HZ-Champiñones-380g,CEDI_Norte,112,1874,3,0,23.51,Tormenta,8000,11.24,4.727387818712341,91.0,103.0,96.28571428571429,5.589105048046249,16.58407079646018,0,336,3.0,697.0
2024-04-11,HZ-Champiñones-380g,CEDI_Norte,92,1386,3,1,23.53,Despejado,8000,11.47,4.532599493153256,112.0,87.0,97.57142857142857,7.934253648099587,14.903225806451612,92,276,0.0,706.0
2024-04-12,HZ-Champiñones-380g,CEDI_Norte,104,757,3,0,23.38,Despejado,8000,11.53,4.653960350157523,92.0,101.0,98.28571428571429,6.99319397019434,7.20952380952381,0,312,0.0,705.0
2024-04-13,HZ-Champiñones-380g,CEDI_Norte,86,741,3,0,24.34,Despejado,8000,9.91,4.465908118654584,104.0,98.0,98.71428571428571,7.273565968956522,8.517241379310345,0,258,0.0,712.0
2024-04-14,HZ-Champiñones-380g,CEDI_Norte,107,1365,3,0,23.65,Despejado,8000,12.57,4.68213122712422,86.0,96.0,97.0,8.736894948054148,12.63888888888889,0,321,0.0,714.0
2024-04-15,HZ-Champiñones-380g,CEDI_Norte,93,1614,3,0,22.97,Despejado,8000,10.76,4.543294782270004,107.0,98.0,98.57142857142857,9.484322904265834,17.170212765957448,0,279,0.0,728.0
2024-04-16,HZ-Champiñones-380g,CEDI_Norte,114,430,3,0,24.17,Despejado,8000,11.51,4.74493212836325,93.0,91.0,97.85714285714286,9.719886340703328,3.739130434782609,0,342,0.0,706.0
2024-04-17,HZ-Champiñones-380g,CEDI_Norte,101,1608,3,0,23.5,Despejado,8000,9.7,4.624972813284271,114.0,112.0,101.14285714285714,10.838643387259808,15.764705882352942,0,303,0.0,705.0
2024-04-18,HZ-Champiñones-380g,CEDI_Norte,101,1933,3,1,23.45,Despejado,8000,11.11,4.624972813284271,101.0,92.0,99.57142857142857,9.74435123301605,18.95098039215686,101,303,0.0,713.0
2024-04-19,HZ-Champiñones-380g,CEDI_Norte,103,1545,3,0,24.28,Despejado,8000,8.79,4.6443908991413725,101.0,104.0,100.85714285714286,9.154754164341286,14.85576923076923,0,309,0.0,712.0
2024-04-20,HZ-Champiñones-380g,CEDI_Norte,93,1819,3,0,24.09,Despejado,8000,9.56,4.543294782270004,103.0,86.0,100.71428571428571,9.105205209371299,19.351063829787233,0,279,0.0,706.0
2024-04-21,HZ-Champiñones-380g,CEDI_Norte,109,1658,3,0,23.35,Lluvia,8000,11.68,4.700480365792417,93.0,107.0,101.71428571428571,7.454624643228441,15.072727272727272,0,327,0.0,695.0
2024-04-22,HZ-Champiñones-380g,CEDI_Norte,107,93,3,0,23.26,Despejado,8000,9.03,4.68213122712422,109.0,93.0,102.0,7.724420150837654,0.8611111111111112,0,321,0.0,670.0
2024-03-08,HZ-Champiñones-380g,CEDI_Occidente,89,1791,5,0,23.11,Despejado,8000,9.88,4.499809670330265,106.0,100.0,103.85714285714286,4.670066788550653,19.9,0,445,0.0,710.0
2024-03-09,HZ-Champiñones-380g,CEDI_Occidente,103,944,5,0,24.37,Despejado,8000,10.7,4.6443908991413725,89.0,105.0,102.28571428571429,7.296444013222828,9.076923076923077,0,515,0.0,712.0
2024-03-10,HZ-Champiñones-380g,CEDI_Occidente,108,1232,5,0,23.38,Despejado,8000,11.46,4.6913478822291435,103.0,106.0,102.0,7.211102550927979,11.302752293577981,0,540,0.0,704.0
2024-03-11,HZ-Champiñones-380g,CEDI_Occidente,91,391,5,0,24.34,Despejado,8000,10.92,4.5217885770490405,108.0,108.0,102.28571428571429,7.432233529572066,4.25,0,455,0.0,736.0
2024-03-12,HZ-Champiñones-380g,CEDI_Occidente,91,291,5,0,23.44,Despejado,8000,10.06,4.5217885770490405,91.0,107.0,99.85714285714286,8.008923594519876,3.1630434782608696,0,455,0.0,757.0
2024-03-13,HZ-Champiñones-380g,CEDI_Occidente,96,549,5,0,23.62,Lluvia,8000,10.74,4.574710978503383,91.0,95.0,97.57142857142857,7.9132198010069,5.65979381443299,0,480,0.0,765.0
2024-03-14,HZ-Champiñones-380g,CEDI_Occidente,106,1015,5,0,23.38,Despejado,8000,11.65,4.672828834461906,96.0,106.0,97.71428571428571,7.867957924694435,9.485981308411215,0,530,0.0,779.0
2024-03-15,HZ-Champiñones-380g,CEDI_Occidente,115,695,5,0,23.02,Despejado,8000,10.65,4.7535901911063645,106.0,89.0,97.71428571428571,7.867957924694435,5.991379310344827,0,575,0.0,755.0
2024-03-16,HZ-Champiñones-380g,CEDI_Occidente,105,1916,5,0,22.93,Despejado,8000,10.51,4.663439094112067,115.0,103.0,101.42857142857143,9.107819769427868,18.07547169811321,0,525,0.0,743.0
2024-03-17,HZ-Champiñones-380g,CEDI_Occidente,100,1289,5,0,23.87,Despejado,8000,10.69,4.61512051684126,105.0,108.0,101.71428571428571,9.196272536817768,12.762376237623762,0,500,0.0,734.0
2024-03-18,HZ-Champiñones-380g,CEDI_Occidente,123,1679,5,0,24.62,Tormenta,8000,10.09,4.820281565605037,100.0,91.0,100.57142857142857,8.772250620700543,13.540322580645162,0,615,3.0,702.0
2024-03-19,HZ-Champiñones-380g,CEDI_Occidente,112,1655,5,0,23.49,Despejado,8000,12.78,4.727387818712341,123.0,91.0,105.14285714285714,11.006491591004707,14.646017699115044,0,560,0.0,680.0
2024-03-20,HZ-Champiñones-380g,CEDI_Occidente,104,918,5,0,24.5,Despejado,8000,13.61,4.653960350157523,112.0,96.0,108.14285714285714,9.227288721117235,8.742857142857142,0,520,0.0,660.0
2024-03-21,HZ-Champiñones-380g,CEDI_Occidente,120,1146,5,0,23.78,Tormenta,8000,9.48,4.795790545596741,104.0,106.0,109.28571428571429,7.867957924694446,9.47107438016529,0,600,3.0,643.0
2024-03-22,HZ-Champiñones-380g,CEDI_Occidente,91,1613,5,0,23.25,Despejado,8000,9.84,4.5217885770490405,120.0,115.0,111.28571428571429,8.635475005547107,17.532608695652176,0,455,0.0,655.0
2024-03-23,HZ-Champiñones-380g,CEDI_Occidente,93,952,5,0,24.02,Lluvia,8000,11.04,4.543294782270004,91.0,105.0,107.85714285714286,11.27576414895493,10.127659574468085,0,465,0.0,657.0
2024-03-24,HZ-Champiñones-380g,CEDI_Occidente,91,1431,5,1,23.44,Despejado,8000,9.73,4.5217885770490405,93.0,100.0,106.14285714285714,12.61518359528934,15.554347826086957,91,455,0.0,674.0
2024-03-25,HZ-Champiñones-380g,CEDI_Occidente,91,1798,5,0,23.41,Despejado,8000,11.17,4.5217885770490405,91.0,123.0,104.85714285714286,13.752921767495705,19.543478260869566,0,455,0.0,681.0
2024-03-26,HZ-Champiñones-380g,CEDI_Occidente,90,1782,5,1,23.67,Despejado,8000,12.46,4.51085950651685,91.0,112.0,100.28571428571429,11.912378515844837,19.582417582417584,90,450,0.0,683.0
2024-03-27,HZ-Champiñones-380g,CEDI_Occidente,84,1934,5,0,23.0,Despejado,8000,9.53,4.442651256490317,90.0,104.0,97.14285714285714,11.186726828829636,22.75294117647059,0,420,0.0,700.0
2024-03-28,HZ-Champiñones-380g,CEDI_Occidente,103,759,5,0,23.46,Despejado,8000,7.31,4.6443908991413725,84.0,120.0,94.28571428571429,11.686377906410012,7.298076923076923,0,515,0.0,687.0
2024-03-29,HZ-Champiñones-380g,CEDI_Occidente,103,1229,5,0,23.46,Despejado,8000,10.42,4.6443908991413725,103.0,91.0,91.85714285714286,5.6694670951383515,11.817307692307692,0,515,0.0,676.0
2024-03-30,HZ-Champiñones-380g,CEDI_Occidente,95,1087,5,0,23.25,Despejado,8000,9.13,4.564348191467836,103.0,93.0,93.57142857142857,7.020378500174599,11.322916666666666,0,475,0.0,694.0
2024-03-31,HZ-Champiñones-380g,CEDI_Occidente,108,1507,5,0,23.46,Despejado,8000,10.99,4.6913478822291435,95.0,91.0,93.85714285714286,7.03393136703721,13.825688073394495,0,540,0.0,691.0
2024-04-01,HZ-Champiñones-380g,CEDI_Occidente,98,314,5,0,22.59,Lluvia,8000,10.61,4.59511985013459,108.0,91.0,96.28571428571429,8.635475005547077,3.1717171717171717,0,490,0.0,691.0
2024-04-02,HZ-Champiñones-380g,CEDI_Occidente,92,1789,5,0,23.01,Lluvia,8000,11.9,4.532599493153256,98.0,90.0,97.28571428571429,8.320943169983499,19.236559139784948,0,460,0.0,690.0
2024-04-03,HZ-Champiñones-380g,CEDI_Occidente,101,142,5,0,24.33,Lluvia,8000,10.62,4.624972813284271,92.0,84.0,97.57142857142857,8.059303999253332,1.392156862745098,0,505,0.0,668.0
2024-04-04,HZ-Champiñones-380g,CEDI_Occidente,90,626,5,0,23.66,Tormenta,8000,10.64,4.51085950651685,101.0,103.0,100.0,5.416025603090638,6.8791208791208796,0,450,3.0,674.0
2024-04-05,HZ-Champiñones-380g,CEDI_Occidente,92,1898,5,1,24.05,Tormenta,8000,8.93,4.532599493153256,90.0,103.0,98.14285714285714,6.362090102803509,20.408602150537636,92,460,3.0,687.0
2024-04-06,HZ-Champiñones-380g,CEDI_Occidente,113,373,5,0,23.4,Despejado,8000,10.04,4.736198448394496,92.0,95.0,96.57142857142857,6.320789582985718,3.2719298245614037,0,565,0.0,662.0
2024-04-07,HZ-Champiñones-380g,CEDI_Occidente,105,1771,5,0,23.13,Despejado,8000,8.48,4.663439094112067,113.0,108.0,99.14285714285714,8.76410427879106,16.70754716981132,0,525,0.0,660.0
2024-04-08,HZ-Champiñones-380g,CEDI_Occidente,98,1142,5,1,23.06,Despejado,8000,11.35,4.59511985013459,105.0,98.0,98.71428571428571,8.320943169983506,11.535353535353535,98,490,0.0,673.0
2024-04-09,HZ-Champiñones-380g,CEDI_Occidente,91,947,5,1,23.35,Despejado,8000,9.56,4.5217885770490405,98.0,92.0,98.71428571428571,8.320943169983506,10.293478260869565,91,455,0.0,684.0
2024-04-10,HZ-Champiñones-380g,CEDI_Occidente,79,1146,5,0,24.88,Despejado,8000,10.19,4.382026634673881,91.0,101.0,98.57142857142857,8.462803768199256,14.325,0,395,0.0,706.0
2024-04-11,HZ-Champiñones-380g,CEDI_Occidente,96,1378,5,0,24.85,Despejado,8000,11.33,4.574710978503383,79.0,90.0,95.42857142857143,11.088389466120889,14.206185567010309,0,480,0.0,699.0
2024-04-12,HZ-Champiñones-380g,CEDI_Occidente,105,713,5,1,24.59,Despejado,8000,11.2,4.663439094112067,96.0,92.0,96.28571428571429,10.827654189070458,6.726415094339623,105,525,0.0,709.0
2024-04-13,HZ-Champiñones-380g,CEDI_Occidente,88,654,5,0,23.47,Despejado,8000,9.67,4.48863636973214,105.0,113.0,98.14285714285714,11.0819458494221,7.348314606741573,0,440,0.0,707.0
2024-04-14,HZ-Champiñones-380g,CEDI_Occidente,103,1129,5,0,23.94,Lluvia,8000,10.3,4.6443908991413725,88.0,105.0,94.57142857142857,9.39604780137447,10.85576923076923,0,515,0.0,732.0
2024-04-15,HZ-Champiñones-380g,CEDI_Occidente,111,1138,5,0,22.95,Despejado,8000,11.37,4.718498871295094,103.0,98.0,94.28571428571429,9.050124966251108,10.160714285714286,0,555,0.0,717.0
2024-04-16,HZ-Champiñones-380g,CEDI_Occidente,102,1455,5,0,23.65,Despejado,8000,10.75,4.634728988229636,111.0,91.0,96.14285714285714,11.0518259641951,14.12621359223301,0,510,0.0,725.0
2024-04-17,HZ-Champiñones-380g,CEDI_Occidente,101,827,5,0,23.12,Despejado,8000,10.88,4.624972813284271,102.0,79.0,97.71428571428571,10.98050220032893,8.107843137254902,0,505,0.0,718.0
2024-04-18,HZ-Champiñones-380g,CEDI_Occidente,89,1075,5,0,22.6,Despejado,8000,10.77,4.499809670330265,101.0,96.0,100.85714285714286,7.24404517353326,11.944444444444445,0,445,0.0,724.0
2024-04-19,HZ-Champiñones-380g,CEDI_Occidente,115,815,5,0,23.45,Lluvia,8000,10.53,4.7535901911063645,89.0,105.0,99.85714285714286,8.414839499926535,7.025862068965517,0,575,0.0,717.0
2024-04-20,HZ-Champiñones-380g,CEDI_Occidente,86,252,5,0,23.22,Despejado,8000,10.49,4.465908118654584,115.0,88.0,101.28571428571429,10.111285538352446,2.896551724137931,0,430,0.0,727.0
2024-04-21,HZ-Champiñones-380g,CEDI_Occidente,128,1032,5,1,23.65,Despejado,8000,9.28,4.859812404361672,86.0,103.0,101.0,10.567244989431574,8.0,128,640,0.0,696.0
2024-04-22,HZ-Champiñones-380g,CEDI_Occidente,96,923,5,0,23.37,Despejado,8000,9.2,4.574710978503383,128.0,111.0,104.57142857142857,14.751916743903069,9.515463917525773,0,480,0.0,700.0
2024-03-08,HZ-Champiñones-380g,CEDI_Sur,126,1104,5,0,23.31,Lluvia,8000,9.67,4.844187086458591,78.0,116.0,95.57142857142857,14.10504806629105,8.692913385826772,0,630,0.0,684.0
2024-03-09,HZ-Champiñones-380g,CEDI_Sur,106,1391,5,0,24.56,Despejado,8000,10.29,4.672828834461906,126.0,110.0,97.0,16.772994167212165,13.0,0,530,0.0,662.0
2024-03-10,HZ-Champiñones-380g,CEDI_Sur,97,1675,5,0,23.67,Despejado,8000,9.39,4.584967478670572,106.0,84.0,96.42857142857143,16.318263212907013,17.091836734693878,0,485,0.0,653.0
2024-03-11,HZ-Champiñones-380g,CEDI_Sur,81,1612,5,0,23.82,Despejado,8000,8.94,4.406719247264253,97.0,97.0,98.28571428571429,15.380878667079738,19.658536585365855,0,405,0.0,677.0
2024-03-12,HZ-Champiñones-380g,CEDI_Sur,87,791,5,0,23.23,Despejado,8000,10.89,4.477336814478207,81.0,85.0,96.0,16.733200530681508,8.988636363636363,0,435,0.0,691.0
2024-03-13,HZ-Champiñones-380g,CEDI_Sur,114,522,5,0,23.86,Despejado,8000,11.95,4.74493212836325,87.0,99.0,96.28571428571429,16.52991516124917,4.539130434782609,0,570,0.0,686.0
2024-03-14,HZ-Champiñones-380g,CEDI_Sur,105,1737,5,0,23.71,Despejado,8000,11.19,4.663439094112067,114.0,78.0,98.42857142857143,17.859237972331883,16.38679245283019,0,525,0.0,685.0
2024-03-15,HZ-Champiñones-380g,CEDI_Sur,94,1727,5,1,23.84,Despejado,8000,9.91,4.553876891600541,105.0,126.0,102.28571428571429,15.467323467170893,18.178947368421053,94,470,0.0,685.0
2024-03-16,HZ-Champiñones-380g,CEDI_Sur,84,985,5,0,23.76,Despejado,8000,10.33,4.442651256490317,94.0,106.0,97.71428571428571,11.513966674062788,11.588235294117647,0,420,0.0,702.0
2024-03-17,HZ-Champiñones-380g,CEDI_Sur,88,1377,5,0,23.47,Despejado,8000,12.14,4.48863636973214,84.0,97.0,94.57142857142857,11.872336794093266,15.47191011235955,0,440,0.0,719.0
2024-03-18,HZ-Champiñones-380g,CEDI_Sur,105,1798,5,0,23.6,Lluvia,8000,10.57,4.663439094112067,88.0,81.0,93.28571428571429,12.051476890327384,16.962264150943398,0,525,0.0,703.0
2024-03-19,HZ-Champiñones-380g,CEDI_Sur,101,1296,5,0,23.4,Despejado,8000,9.27,4.624972813284271,105.0,87.0,96.71428571428571,11.368293418015526,12.705882352941176,0,505,0.0,693.0
2024-03-20,HZ-Champiñones-380g,CEDI_Sur,109,1724,5,0,22.38,Tormenta,8000,10.21,4.700480365792417,101.0,114.0,98.71428571428571,10.578504710249074,15.672727272727272,0,545,3.0,674.0
2024-03-21,HZ-Champiñones-380g,CEDI_Sur,104,333,5,0,23.81,Despejado,8000,10.34,4.653960350157523,109.0,105.0,98.0,9.486832980505135,3.1714285714285713,0,520,0.0,672.0
2024-03-22,HZ-Champiñones-380g,CEDI_Sur,94,1487,5,0,23.15,Despejado,8000,9.24,4.553876891600541,104.0,94.0,97.85714285714286,9.370673604897554,15.652631578947368,0,470,0.0,691.0
2024-03-23,HZ-Champiñones-380g,CEDI_Sur,101,1295,5,0,24.15,Despejado,8000,10.61,4.624972813284271,94.0,84.0,97.85714285714286,9.370673604897554,12.696078431372548,0,505,0.0,689.0
2024-03-24,HZ-Champiñones-380g,CEDI_Sur,105,974,5,0,23.17,Despejado,8000,10.32,4.663439094112067,101.0,88.0,100.28571428571429,7.111359122659222,9.18867924528302,0,525,0.0,703.0
2024-03-25,HZ-Champiñones-380g,CEDI_Sur,89,1305,5,0,23.55,Despejado,8000,9.86,4.499809670330265,105.0,105.0,102.71428571428571,4.715728494951256,14.5,0,445,0.0,708.0
2024-03-26,HZ-Champiñones-380g,CEDI_Sur,91,1518,5,0,23.88,Despejado,8000,11.2,4.5217885770490405,89.0,101.0,100.42857142857143,6.827814263660635,16.5,0,455,0.0,720.0
2024-03-27,HZ-Champiñones-380g,CEDI_Sur,90,190,5,0,23.2,Despejado,8000,11.16,4.51085950651685,91.0,109.0,99.0,7.68114574786861,2.087912087912088,0,450,0.0,713.0
2024-03-28,HZ-Champiñones-380g,CEDI_Sur,102,1950,5,0,23.83,Despejado,8000,9.36,4.634728988229636,90.0,104.0,96.28571428571429,6.872997543873803,18.932038834951456,0,510,0.0,718.0
2024-03-29,HZ-Champiñones-380g,CEDI_Sur,113,1838,5,0,23.64,Despejado,8000,8.64,4.736198448394496,102.0,94.0,96.0,6.531972647421815,16.12280701754386,0,565,0.0,703.0
2024-03-30,HZ-Champiñones-380g,CEDI_Sur,99,544,5,0,24.23,Lluvia,8000,11.77,4.605170185988092,113.0,101.0,98.71428571428571,9.031690238899289,5.44,0,495,0.0,705.0
2024-03-31,HZ-Champiñones-380g,CEDI_Sur,119,1905,5,0,23.41,Lluvia,8000,10.9,4.787491742782046,99.0,105.0,98.42857142857143,8.978811035936092,15.875,0,595,0.0,691.0
2024-04-01,HZ-Champiñones-380g,CEDI_Sur,94,1142,5,1,23.27,Despejado,8000,10.34,4.553876891600541,119.0,89.0,100.42857142857143,11.801936887041652,12.021052631578947,94,470,0.0,693.0
2024-04-02,HZ-Champiñones-380g,CEDI_Sur,103,719,5,0,23.02,Despejado,8000,10.19,4.6443908991413725,94.0,91.0,101.14285714285714,11.12697280528374,6.913461538461538,0,515,0.0,705.0
2024-04-03,HZ-Champiñones-380g,CEDI_Sur,83,1142,5,0,22.9,Lluvia,8000,10.25,4.430816798843313,103.0,90.0,102.85714285714286,10.188695883650855,13.595238095238095,0,415,0.0,723.0
2024-04-04,HZ-Champiñones-380g,CEDI_Sur,107,415,5,0,23.88,Despejado,8000,11.63,4.68213122712422,83.0,102.0,101.85714285714286,11.866318882009024,3.8425925925925926,0,535,0.0,715.0
2024-04-05,HZ-Champiñones-380g,CEDI_Sur,98,1557,5,0,23.63,Despejado,8000,9.61,4.59511985013459,107.0,113.0,102.57142857142857,12.025765988869386,15.727272727272727,0,490,0.0,706.0
2024-04-06,HZ-Champiñones-380g,CEDI_Sur,101,1304,5,0,23.95,Lluvia,8000,9.7,4.624972813284271,98.0,99.0,100.42857142857143,11.163290178932362,12.784313725490197,0,505,0.0,699.0
2024-04-07,HZ-Champiñones-380g,CEDI_Sur,105,1729,5,0,22.61,Despejado,8000,8.27,4.663439094112067,101.0,119.0,100.71428571428571,11.1462143904599,16.31132075471698,0,525,0.0,689.0
2024-04-08,HZ-Champiñones-380g,CEDI_Sur,96,1464,5,0,23.57,Despejado,8000,9.72,4.574710978503383,105.0,94.0,98.71428571428571,8.17953311043864,15.092783505154639,0,480,0.0,694.0
2024-04-09,HZ-Champiñones-380g,CEDI_Sur,115,1177,5,0,23.04,Lluvia,8000,12.61,4.7535901911063645,96.0,103.0,99.0,8.020806277010651,10.14655172413793,0,575,0.0,674.0
2024-04-10,HZ-Champiñones-380g,CEDI_Sur,101,1860,5,0,24.04,Despejado,8000,9.94,4.624972813284271,115.0,83.0,100.71428571428571,10.04513623126944,18.235294117647058,0,505,0.0,675.0
2024-04-11,HZ-Champiñones-380g,CEDI_Sur,99,1805,5,0,22.97,Despejado,8000,10.49,4.605170185988092,101.0,107.0,103.28571428571429,6.395683067879611,18.05,0,495,0.0,674.0
2024-04-12,HZ-Champiñones-380g,CEDI_Sur,89,1068,5,0,22.45,Tormenta,8000,12.54,4.499809670330265,99.0,98.0,102.14285714285714,6.335839103296202,11.866666666666667,0,445,3.0,683.0
2024-04-13,HZ-Champiñones-380g,CEDI_Sur,94,1202,5,0,23.98,Despejado,8000,10.36,4.553876891600541,89.0,101.0,100.85714285714286,8.00892359451988,12.652631578947368,0,470,0.0,698.0
2024-04-14,HZ-Champiñones-380g,CEDI_Sur,95,1896,5,0,24.35,Despejado,8000,9.61,4.564348191467836,94.0,105.0,99.85714285714286,8.414839499926538,19.75,0,475,0.0,692.0
2024-04-15,HZ-Champiñones-380g,CEDI_Sur,101,237,5,0,23.7,Despejado,8000,10.86,4.624972813284271,95.0,96.0,98.42857142857143,8.243323416704033,2.323529411764706,0,505,0.0,690.0
2024-04-16,HZ-Champiñones-380g,CEDI_Sur,95,1549,5,0,23.46,Despejado,8000,9.85,4.564348191467836,101.0,115.0,99.14285714285714,8.214389233302168,16.135416666666668,0,475,0.0,699.0
2024-04-17,HZ-Champiñones-380g,CEDI_Sur,102,1954,5,0,23.0,Despejado,8000,8.18,4.634728988229636,95.0,101.0,96.28571428571429,4.347960660443246,18.97087378640777,0,510,0.0,696.0
2024-04-18,HZ-Champiñones-380g,CEDI_Sur,98,1402,5,1,23.01,Despejado,8000,10.14,4.59511985013459,102.0,99.0,96.42857142857143,4.540820148282443,14.16161616161616,98,490,0.0,701.0
2024-04-19,HZ-Champiñones-380g,CEDI_Sur,98,1923,5,0,24.43,Despejado,8000,11.75,4.59511985013459,98.0,89.0,96.28571428571429,4.461475305855909,19.424242424242426,0,490,0.0,705.0
2024-04-20,HZ-Champiñones-380g,CEDI_Sur,109,1827,5,0,22.84,Despejado,8000,11.27,4.700480365792417,98.0,94.0,97.57142857142857,3.1014589500826504,16.60909090909091,0,545,0.0,693.0
2024-04-21,HZ-Champiñones-380g,CEDI_Sur,89,1273,5,0,24.82,Lluvia,8000,11.1,4.499809670330265,109.0,95.0,99.71428571428571,4.889249625940784,14.144444444444444,0,445,0.0,697.0
2024-04-22,HZ-Champiñones-380g,CEDI_Sur,99,80,5,0,23.57,Despejado,8000,11.37,4.605170185988092,89.0,101.0,98.85714285714286,6.202917900165267,0.8,0,495,0.0,700.0
2024-03-08,HZ-Mole-Poblano-250g,CEDI_Bajio,115,1340,5,1,23.19,Lluvia,8000,10.11,4.7535901911063645,107.0,96.0,100.28571428571429,11.657819774930557,11.551724137931034,115,575,0.0,739.0
2024-03-09,HZ-Mole-Poblano-250g,CEDI_Bajio,104,435,5,0,23.28,Despejado,8000,8.61,4.653960350157523,115.0,109.0,103.0,12.662279942148386,4.142857142857143,0,520,0.0,733.0
2024-03-10,HZ-Mole-Poblano-250g,CEDI_Bajio,110,1792,5,0,23.24,Tormenta,8000,10.54,4.709530201312334,104.0,106.0,102.28571428571429,12.405835800330502,16.144144144144143,0,550,3.0,724.0
2024-03-11,HZ-Mole-Poblano-250g,CEDI_Bajio,93,1133,5,0,23.79,Despejado,8000,11.18,4.543294782270004,110.0,93.0,102.85714285714286,12.694205652298892,12.053191489361701,0,465,0.0,730.0
2024-03-12,HZ-Mole-Poblano-250g,CEDI_Bajio,113,496,5,0,23.77,Despejado,8000,9.22,4.736198448394496,93.0,112.0,102.85714285714286,12.694205652298892,4.350877192982456,0,565,0.0,697.0
2024-03-13,HZ-Mole-Poblano-250g,CEDI_Bajio,114,171,5,0,23.42,Lluvia,8000,10.78,4.74493212836325,113.0,79.0,103.0,12.819256348686272,1.4869565217391305,0,570,0.0,694.0
2024-03-14,HZ-Mole-Poblano-250g,CEDI_Bajio,99,1481,5,0,23.01,Despejado,8000,9.61,4.605170185988092,114.0,107.0,108.0,7.702813338860883,14.81,0,495,0.0,676.0
2024-03-15,HZ-Mole-Poblano-250g,CEDI_Bajio,106,1468,5,1,22.84,Despejado,8000,11.58,4.672828834461906,99.0,115.0,106.85714285714286,8.43462252521457,13.719626168224298,106,530,0.0,668.0
2024-03-16,HZ-Mole-Poblano-250g,CEDI_Bajio,98,1762,5,0,23.35,Lluvia,8000,9.75,4.59511985013459,106.0,104.0,105.57142857142857,7.634508123364217,17.7979797979798,0,490,0.0,671.0
2024-03-17,HZ-Mole-Poblano-250g,CEDI_Bajio,101,354,5,0,23.24,Lluvia,8000,9.82,4.624972813284271,98.0,110.0,104.71428571428571,8.159131606453506,3.4705882352941178,0,505,0.0,660.0
2024-03-18,HZ-Mole-Poblano-250g,CEDI_Bajio,99,102,5,0,24.03,Despejado,8000,13.26,4.605170185988092,101.0,93.0,103.42857142857143,7.892129895390369,1.02,0,495,0.0,649.0
2024-03-19,HZ-Mole-Poblano-250g,CEDI_Bajio,80,565,5,1,23.51,Tormenta,8000,10.73,4.394449154672439,99.0,113.0,104.28571428571429,6.824326235712111,6.9753086419753085,80,400,3.0,671.0
2024-03-20,HZ-Mole-Poblano-250g,CEDI_Bajio,111,1043,5,0,24.03,Despejado,8000,10.02,4.718498871295094,80.0,114.0,99.57142857142857,10.309496315810714,9.3125,0,555,0.0,680.0
2024-03-21,HZ-Mole-Poblano-250g,CEDI_Bajio,81,66,5,0,23.69,Despejado,8000,10.54,4.406719247264253,111.0,99.0,99.14285714285714,9.651054716602614,0.8048780487804879,0,405,0.0,704.0
2024-03-22,HZ-Mole-Poblano-250g,CEDI_Bajio,98,1202,5,0,23.55,Despejado,8000,8.84,4.59511985013459,81.0,106.0,96.57142857142857,11.844227044670955,12.141414141414142,0,490,0.0,703.0
2024-03-23,HZ-Mole-Poblano-250g,CEDI_Bajio,101,1903,5,0,22.93,Despejado,8000,10.56,4.624972813284271,98.0,98.0,95.42857142857143,11.148350294358128,18.65686274509804,0,505,0.0,704.0
2024-03-24,HZ-Mole-Poblano-250g,CEDI_Bajio,90,1827,5,0,23.33,Despejado,8000,10.84,4.51085950651685,101.0,101.0,95.85714285714286,11.320020191804332,20.076923076923077,0,450,0.0,712.0
