Fecha,SKU_ID,CEDI,Ventas_Unidades,Stock_Actual,Lead_Time_Dias,Promocion_Activa,Precio_Combustible_MXN,Clima,Costo_Quiebre_Stock_Diario,Costo_Transferencia_Unidad
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Sur,102,1279,5,0,24.12,Despejado,8000,9.62
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Occidente,101,432,5,0,23.77,Lluvia,8000,11.73
2024-03-25,HZ-Mole-Poblano-250g,CEDI_Bajio,88,960,5,0,23.0,Tormenta,8000,9.72
2024-03-25,HZ-Atun-Agua-140g,CEDI_Norte,121,364,3,0,23.47,Despejado,8000,11.39
2024-03-25,HZ-Atun-Agua-140g,CEDI_Sur,108,1075,5,0,24.44,Tormenta,8000,10.62
2024-03-25,HZ-Atun-Agua-140g,CEDI_Occidente,96,1411,5,0,23.57,Despejado,8000,8.37
2024-03-25,HZ-Atun-Agua-140g,CEDI_Bajio,116,528,5,0,22.79,Lluvia,8000,11.31
2024-03-25,HZ-Champiñones-380g,CEDI_Norte,109,1793,3,0,23.62,Despejado,8000,9.61
2024-03-25,HZ-Champiñones-380g,CEDI_Sur,89,1305,5,0,23.55,Despejado,8000,9.86
2024-03-25,HZ-Champiñones-380g,CEDI_Occidente,91,1798,5,0,23.41,Despejado,8000,11.17
2024-03-25,HZ-Champiñones-380g,CEDI_Bajio,101,276,5,0,23.0,Despejado,8000,9.27
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Norte,204,233,3,0,23.67,Despejado,15000,11.03
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Sur,209,1567,5,0,23.15,Despejado,15000,10.06
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Occidente,217,865,5,0,23.82,Despejado,15000,10.31
2024-03-26,HZ-Salsa-Verde-200g,CEDI_Bajio,177,1661,5,0,23.18,Tormenta,15000,8.51
2024-03-26,HZ-Salsa-Roja-200g,CEDI_Norte,186,679,3,0,23.91,Despejado,15000,11.32
2024-03-26,HZ-Salsa-Roja-200g,CEDI_Sur,222,1356,5,0,23.03,Despejado,15000,12.25
2024-03-26,HZ-Salsa-Roja-200g,CEDI_Occidente,223,232,5,0,24.34,Tormenta,15000,10.06
2024-03-26,HZ-Salsa-Roja-200g,CEDI_Bajio,204,677,5,0,23.61,Despejado,15000,12.21
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Norte,100,997,3,0,24.08,Despejado,8000,12.32
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Sur,96,1437,5,0,23.77,Lluvia,8000,10.7
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Occidente,102,1625,5,0,23.73,Despejado,8000,11.01
2024-03-26,HZ-Mole-Poblano-250g,CEDI_Bajio,102,105,5,0,22.79,Lluvia,8000,10.94
2024-03-26,HZ-Atun-Agua-140g,CEDI_Norte,109,868,3,0,23.02,Despejado,8000,10.58
2024-03-26,HZ-Atun-Agua-140g,CEDI_Sur,102,1518,5,0,24.18,Despejado,8000,10.14
2024-03-26,HZ-Atun-Agua-140g,CEDI_Occidente,109,723,5,0,23.56,Despejado,8000,10.2
2024-03-26,HZ-Atun-Agua-140g,CEDI_Bajio,91,1906,5,0,23.82,Lluvia,8000,10.81
2024-03-26,HZ-Champiñones-380g,CEDI_Norte,109,1858,3,0,22.74,Lluvia,8000,7.67
2024-03-26,HZ-Champiñones-380g,CEDI_Sur,91,1518,5,0,23.88,Despejado,8000,11.2
2024-03-26,HZ-Champiñones-380g,CEDI_Occidente,90,1782,5,1,23.67,Despejado,8000,12.46
2024-03-26,HZ-Champiñones-380g,CEDI_Bajio,99,759,5,0,22.73,Tormenta,8000,11.59
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Norte,216,605,3,0,23.81,Despejado,15000,10.66
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Sur,175,1685,5,0,23.18,Lluvia,15000,8.64
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Occidente,238,1237,5,0,24.08,Despejado,15000,11.79
2024-03-27,HZ-Salsa-Verde-200g,CEDI_Bajio,196,236,5,0,23.55,Lluvia,15000,8.98
2024-03-27,HZ-Salsa-Roja-200g,CEDI_Norte,178,1856,3,0,23.61,Despejado,15000,11.19
2024-03-27,HZ-Salsa-Roja-200g,CEDI_Sur,196,707,5,0,23.26,Despejado,15000,11.85
2024-03-27,HZ-Salsa-Roja-200g,CEDI_Occidente,221,399,5,0,23.38,Despejado,15000,11.66
2024-03-27,HZ-Salsa-Roja-200g,CEDI_Bajio,223,1219,5,0,22.64,Tormenta,15000,10.86
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Norte,91,496,3,0,23.45,Lluvia,8000,10.92
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Sur,95,503,5,0,23.34,Despejado,8000,9.53
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Occidente,99,1466,5,0,24.14,Despejado,8000,11.59
2024-03-27,HZ-Mole-Poblano-250g,CEDI_Bajio,120,1156,5,1,23.45,Tormenta,8000,7.8
2024-03-27,HZ-Atun-Agua-140g,CEDI_Norte,109,1321,3,0,23.69,Despejado,8000,10.75
2024-03-27,HZ-Atun-Agua-140g,CEDI_Sur,97,1098,5,0,22.93,Despejado,8000,10.84
2024-03-27,HZ-Atun-Agua-140g,CEDI_Occidente,92,893,5,0,23.42,Lluvia,8000,10.47
2024-03-27,HZ-Atun-Agua-140g,CEDI_Bajio,109,288,5,0,22.63,Tormenta,8000,11.99
2024-03-27,HZ-Champiñones-380g,CEDI_Norte,101,332,3,0,23.22,Despejado,8000,10.88
2024-03-27,HZ-Champiñones-380g,CEDI_Sur,90,190,5,0,23.2,Despejado,8000,11.16
2024-03-27,HZ-Champiñones-380g,CEDI_Occidente,84,1934,5,0,23.0,Despejado,8000,9.53
2024-03-27,HZ-Champiñones-380g,CEDI_Bajio,105,1454,5,0,22.98,Despejado,8000,8.87
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Norte,184,113,3,0,23.55,Lluvia,15000,11.37
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Sur,194,273,5,0,24.28,Despejado,15000,9.64
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Occidente,206,583,5,0,23.13,Despejado,15000,10.13
2024-03-28,HZ-Salsa-Verde-200g,CEDI_Bajio,206,1408,5,0,23.99,Despejado,15000,11.02
2024-03-28,HZ-Salsa-Roja-200g,CEDI_Norte,184,1750,3,0,23.47,Despejado,15000,10.03
2024-03-28,HZ-Salsa-Roja-200g,CEDI_Sur,180,1232,5,0,24.03,Despejado,15000,10.72
2024-03-28,HZ-Salsa-Roja-200g,CEDI_Occidente,199,1957,5,0,24.27,Despejado,15000,11.61
2024-03-28,HZ-Salsa-Roja-200g,CEDI_Bajio,206,976,5,0,23.61,Lluvia,15000,11.78
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Norte,91,1459,3,0,23.14,Despejado,8000,10.52
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Sur,87,844,5,0,24.31,Despejado,8000,11.42
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1866,5,0,23.84,Despejado,8000,10.44
2024-03-28,HZ-Mole-Poblano-250g,CEDI_Bajio,105,352,5,0,23.64,Lluvia,8000,9.51
2024-03-28,HZ-Atun-Agua-140g,CEDI_Norte,95,1395,3,0,24.1,Lluvia,8000,10.98
2024-03-28,HZ-Atun-Agua-140g,CEDI_Sur,99,1508,5,0,23.23,Despejado,8000,9.63
2024-03-28,HZ-Atun-Agua-140g,CEDI_Occidente,128,573,5,0,23.86,Lluvia,8000,8.39
2024-03-28,HZ-Atun-Agua-140g,CEDI_Bajio,87,363,5,0,23.72,Despejado,8000,9.77
2024-03-28,HZ-Champiñones-380g,CEDI_Norte,101,1429,3,0,23.94,Despejado,8000,10.0
2024-03-28,HZ-Champiñones-380g,CEDI_Sur,102,1950,5,0,23.83,Despejado,8000,9.36
2024-03-28,HZ-Champiñones-380g,CEDI_Occidente,103,759,5,0,23.46,Despejado,8000,7.31
2024-03-28,HZ-Champiñones-380g,CEDI_Bajio,115,817,5,0,23.04,Despejado,8000,11.86
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Norte,203,375,3,0,24.28,Tormenta,15000,9.41
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Sur,188,690,5,0,23.48,Despejado,15000,10.77
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Occidente,203,107,5,0,23.44,Lluvia,15000,8.49
2024-03-29,HZ-Salsa-Verde-200g,CEDI_Bajio,204,1746,5,0,23.61,Despejado,15000,9.47
2024-03-29,HZ-Salsa-Roja-200g,CEDI_Norte,208,1845,3,0,23.84,Lluvia,15000,11.6
2024-03-29,HZ-Salsa-Roja-200g,CEDI_Sur,192,926,5,0,23.35,Tormenta,15000,10.26
2024-03-29,HZ-Salsa-Roja-200g,CEDI_Occidente,179,348,5,0,23.84,Lluvia,15000,11.7
2024-03-29,HZ-Salsa-Roja-200g,CEDI_Bajio,173,1115,5,0,23.5,Despejado,15000,9.91
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Norte,92,1293,3,1,23.67,Lluvia,8000,11.79
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Sur,96,1390,5,1,24.01,Despejado,8000,11.25
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Occidente,120,1894,5,0,22.99,Despejado,8000,11.73
2024-03-29,HZ-Mole-Poblano-250g,CEDI_Bajio,97,415,5,0,23.91,Lluvia,8000,8.39
2024-03-29,HZ-Atun-Agua-140g,CEDI_Norte,94,362,3,0,23.41,Despejado,8000,10.01
2024-03-29,HZ-Atun-Agua-140g,CEDI_Sur,89,322,5,0,23.43,Tormenta,8000,11.56
2024-03-29,HZ-Atun-Agua-140g,CEDI_Occidente,103,555,5,0,23.7,Despejado,8000,10.63
2024-03-29,HZ-Atun-Agua-140g,CEDI_Bajio,99,430,5,0,23.3,Despejado,8000,11.23
2024-03-29,HZ-Champiñones-380g,CEDI_Norte,105,693,3,0,23.54,Despejado,8000,9.82
2024-03-29,HZ-Champiñones-380g,CEDI_Sur,113,1838,5,0,23.64,Despejado,8000,8.64
2024-03-29,HZ-Champiñones-380g,CEDI_Occidente,103,1229,5,0,23.46,Despejado,8000,10.42
2024-03-29,HZ-Champiñones-380g,CEDI_Bajio,103,353,5,0,23.64,Despejado,8000,7.16
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Norte,192,317,3,0,23.15,Tormenta,15000,11.4
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Sur,181,648,5,0,24.27,Lluvia,15000,8.92
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Occidente,199,1839,5,1,23.39,Lluvia,15000,12.55
2024-03-30,HZ-Salsa-Verde-200g,CEDI_Bajio,232,954,5,1,22.53,Despejado,15000,11.37
2024-03-30,HZ-Salsa-Roja-200g,CEDI_Norte,181,1795,3,0,23.35,Despejado,15000,9.05
2024-03-30,HZ-Salsa-Roja-200g,CEDI_Sur,215,771,5,0,23.12,Despejado,15000,10.51
2024-03-30,HZ-Salsa-Roja-200g,CEDI_Occidente,227,552,5,0,23.76,Despejado,15000,10.4
2024-03-30,HZ-Salsa-Roja-200g,CEDI_Bajio,204,1704,5,0,23.75,Despejado,15000,11.06
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Norte,111,939,3,0,22.89,Despejado,8000,10.29
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Sur,90,1591,5,0,23.33,Despejado,8000,11.08
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Occidente,99,500,5,0,24.35,Lluvia,8000,12.4
2024-03-30,HZ-Mole-Poblano-250g,CEDI_Bajio,102,1066,5,1,23.8,Tormenta,8000,11.02
2024-03-30,HZ-Atun-Agua-140g,CEDI_Norte,101,315,3,1,23.26,Despejado,8000,11.32
2024-03-30,HZ-Atun-Agua-140g,CEDI_Sur,89,1739,5,0,23.04,Despejado,8000,11.0
2024-03-30,HZ-Atun-Agua-140g,CEDI_Occidente,106,1098,5,0,23.99,Despejado,8000,8.39
2024-03-30,HZ-Atun-Agua-140g,CEDI_Bajio,104,160,5,0,23.98,Despejado,8000,12.33
2024-03-30,HZ-Champiñones-380g,CEDI_Norte,127,478,3,0,23.81,Despejado,8000,11.54
2024-03-30,HZ-Champiñones-380g,CEDI_Sur,99,544,5,0,24.23,Lluvia,8000,11.77
2024-03-30,HZ-Champiñones-380g,CEDI_Occidente,95,1087,5,0,23.25,Despejado,8000,9.13
2024-03-30,HZ-Champiñones-380g,CEDI_Bajio,110,488,5,0,23.11,Despejado,8000,11.9
2024-03-31,HZ-Salsa-Verde-200g,CEDI_Norte,173,1110,3,0,23.37,Despejado,15000,9.43
2024-03-31,HZ-Salsa-Verde-200g,CEDI_Sur,196,359,5,0,24.14,Tormenta,15000,11.13
2024-03-31,HZ-Salsa-Verde-200g,CEDI_Occidente,203,134,5,1,23.21,Despejado,15000,9.33
2024-03-31,HZ-Salsa-Verde-200g,CEDI_Bajio,199,1231,5,1,22.88,Despejado,15000,9.77
2024-03-31,HZ-Salsa-Roja-200g,CEDI_Norte,186,989,3,0,24.1,Despejado,15000,9.88
2024-03-31,HZ-Salsa-Roja-200g,CEDI_Sur,190,158,5,0,23.53,Despejado,15000,9.09
2024-03-31,HZ-Salsa-Roja-200g,CEDI_Occidente,198,1831,5,0,23.67,Despejado,15000,13.01
2024-03-31,HZ-Salsa-Roja-200g,CEDI_Bajio,191,1148,5,0,23.05,Despejado,15000,10.44
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Norte,101,1822,3,0,22.83,Despejado,8000,11.35
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Sur,86,1985,5,0,23.35,Lluvia,8000,11.81
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Occidente,116,1988,5,0,23.76,Despejado,8000,9.93
2024-03-31,HZ-Mole-Poblano-250g,CEDI_Bajio,98,70,5,0,23.14,Despejado,8000,10.7
2024-03-31,HZ-Atun-Agua-140g,CEDI_Norte,89,805,3,0,22.71,Lluvia,8000,11.98
2024-03-31,HZ-Atun-Agua-140g,CEDI_Sur,94,1282,5,0,24.65,Despejado,8000,9.02
2024-03-31,HZ-Atun-Agua-140g,CEDI_Occidente,105,987,5,0,23.3,Despejado,8000,10.18
2024-03-31,HZ-Atun-Agua-140g,CEDI_Bajio,95,1039,5,0,23.26,Lluvia,8000,10.13
2024-03-31,HZ-Champiñones-380g,CEDI_Norte,100,1147,3,1,23.51,Despejado,8000,9.92
2024-03-31,HZ-Champiñones-380g,CEDI_Sur,119,1905,5,0,23.41,Lluvia,8000,10.9
2024-03-31,HZ-Champiñones-380g,CEDI_Occidente,108,1507,5,0,23.46,Despejado,8000,10.99
2024-03-31,HZ-Champiñones-380g,CEDI_Bajio,107,1172,5,0,24.15,Despejado,8000,11.26
2024-04-01,HZ-Salsa-Verde-200g,CEDI_Norte,196,1440,3,1,23.73,Lluvia,15000,10.95
2024-04-01,HZ-Salsa-Verde-200g,CEDI_Sur,193,319,5,0,23.44,Despejado,15000,10.96
2024-04-01,HZ-Salsa-Verde-200g,CEDI_Occidente,172,281,5,0,23.59,Despejado,15000,9.74
2024-04-01,HZ-Salsa-Verde-200g,CEDI_Bajio,202,1080,5,1,23.22,Despejado,15000,10.92
2024-04-01,HZ-Salsa-Roja-200g,CEDI_Norte,230,1994,3,0,22.93,Despejado,15000,11.22
2024-04-01,HZ-Salsa-Roja-200g,CEDI_Sur,192,1148,5,1,24.1,Lluvia,15000,9.24
2024-04-01,HZ-Salsa-Roja-200g,CEDI_Occidente,192,954,5,1,23.12,Despejado,15000,10.68
2024-04-01,HZ-Salsa-Roja-200g,CEDI_Bajio,205,286,5,0,23.4,Lluvia,15000,12.31
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Norte,97,892,3,0,22.89,Despejado,8000,12.19
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Sur,94,1505,5,0,23.77,Despejado,8000,11.34
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Occidente,111,1326,5,1,23.28,Despejado,8000,9.71
2024-04-01,HZ-Mole-Poblano-250g,CEDI_Bajio,103,1571,5,0,23.54,Despejado,8000,10.69
2024-04-01,HZ-Atun-Agua-140g,CEDI_Norte,93,608,3,1,23.46,Despejado,8000,10.63
2024-04-01,HZ-Atun-Agua-140g,CEDI_Sur,92,1422,5,0,24.01,Despejado,8000,10.34
2024-04-01,HZ-Atun-Agua-140g,CEDI_Occidente,100,441,5,0,22.19,Lluvia,8000,9.1
2024-04-01,HZ-Atun-Agua-140g,CEDI_Bajio,101,1518,5,0,23.76,Despejado,8000,10.02
2024-04-01,HZ-Champiñones-380g,CEDI_Norte,98,491,3,0,23.6,Lluvia,8000,11.04
2024-04-01,HZ-Champiñones-380g,CEDI_Sur,94,1142,5,1,23.27,Despejado,8000,10.34
2024-04-01,HZ-Champiñones-380g,CEDI_Occidente,98,314,5,0,22.59,Lluvia,8000,10.61
2024-04-01,HZ-Champiñones-380g,CEDI_Bajio,108,1682,5,0,23.44,Despejado,8000,11.24
2024-04-02,HZ-Salsa-Verde-200g,CEDI_Norte,200,1756,3,0,23.01,Lluvia,15000,11.28
2024-04-02,HZ-Salsa-Verde-200g,CEDI_Sur,224,851,5,0,24.13,Despejado,15000,10.05
2024-04-02,HZ-Salsa-Verde-200g,CEDI_Occidente,198,475,5,1,23.85,Despejado,15000,11.62
2024-04-02,HZ-Salsa-Verde-200g,CEDI_Bajio,201,120,5,0,23.62,Tormenta,15000,8.87
2024-04-02,HZ-Salsa-Roja-200g,CEDI_Norte,217,966,3,0,23.29,Tormenta,15000,11.36
2024-04-02,HZ-Salsa-Roja-200g,CEDI_Sur,181,581,5,0,23.11,Despejado,15000,9.74
2024-04-02,HZ-Salsa-Roja-200g,CEDI_Occidente,186,1000,5,0,23.05,Tormenta,15000,8.5
2024-04-02,HZ-Salsa-Roja-200g,CEDI_Bajio,214,603,5,0,22.97,Despejado,15000,9.44
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Norte,89,1351,3,0,23.02,Despejado,8000,9.3
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Sur,108,902,5,0,23.79,Despejado,8000,10.09
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Occidente,112,897,5,0,23.5,Despejado,8000,11.76
2024-04-02,HZ-Mole-Poblano-250g,CEDI_Bajio,103,1235,5,0,23.97,Despejado,8000,8.27
2024-04-02,HZ-Atun-Agua-140g,CEDI_Norte,106,174,3,0,23.74,Despejado,8000,11.52
2024-04-02,HZ-Atun-Agua-140g,CEDI_Sur,105,1131,5,0,22.87,Despejado,8000,8.71
2024-04-02,HZ-Atun-Agua-140g,CEDI_Occidente,123,1024,5,0,23.52,Lluvia,8000,12.38
2024-04-02,HZ-Atun-Agua-140g,CEDI_Bajio,100,1793,5,0,24.1,Despejado,8000,9.02
2024-04-02,HZ-Champiñones-380g,CEDI_Norte,117,81,3,0,24.44,Tormenta,8000,11.18
2024-04-02,HZ-Champiñones-380g,CEDI_Sur,103,719,5,0,23.02,Despejado,8000,10.19
2024-04-02,HZ-Champiñones-380g,CEDI_Occidente,92,1789,5,0,23.01,Lluvia,8000,11.9
2024-04-02,HZ-Champiñones-380g,CEDI_Bajio,90,547,5,0,23.67,Despejado,8000,8.16
2024-04-03,HZ-Salsa-Verde-200g,CEDI_Norte,186,1585,3,0,23.32,Despejado,15000,10.35
2024-04-03,HZ-Salsa-Verde-200g,CEDI_Sur,189,478,5,0,23.61,Despejado,15000,9.07
2024-04-03,HZ-Salsa-Verde-200g,CEDI_Occidente,217,1391,5,0,23.11,Despejado,15000,10.18
2024-04-03,HZ-Salsa-Verde-200g,CEDI_Bajio,203,1414,5,0,23.57,Despejado,15000,11.5
2024-04-03,HZ-Salsa-Roja-200g,CEDI_Norte,186,150,3,0,23.6,Despejado,15000,10.34
2024-04-03,HZ-Salsa-Roja-200g,CEDI_Sur,203,1693,5,0,23.38,Despejado,15000,8.83
2024-04-03,HZ-Salsa-Roja-200g,CEDI_Occidente,197,141,5,0,23.28,Tormenta,15000,10.96
2024-04-03,HZ-Salsa-Roja-200g,CEDI_Bajio,202,637,5,0,23.1,Lluvia,15000,8.59
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Norte,96,1958,3,0,23.78,Despejado,8000,8.48
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Sur,107,1610,5,0,23.22,Lluvia,8000,12.44
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Occidente,96,1409,5,0,23.33,Despejado,8000,10.25
2024-04-03,HZ-Mole-Poblano-250g,CEDI_Bajio,99,773,5,0,23.46,Despejado,8000,11.05
2024-04-03,HZ-Atun-Agua-140g,CEDI_Norte,115,830,3,0,24.07,Despejado,8000,11.74
2024-04-03,HZ-Atun-Agua-140g,CEDI_Sur,98,795,5,1,23.88,Lluvia,8000,9.31
2024-04-03,HZ-Atun-Agua-140g,CEDI_Occidente,101,1772,5,1,24.45,Lluvia,8000,10.43
2024-04-03,HZ-Atun-Agua-140g,CEDI_Bajio,98,1629,5,0,23.33,Lluvia,8000,9.73
2024-04-03,HZ-Champiñones-380g,CEDI_Norte,103,1144,3,0,22.82,Lluvia,8000,10.89
2024-04-03,HZ-Champiñones-380g,CEDI_Sur,83,1142,5,0,22.9,Lluvia,8000,10.25
2024-04-03,HZ-Champiñones-380g,CEDI_Occidente,101,142,5,0,24.33,Lluvia,8000,10.62
2024-04-03,HZ-Champiñones-380g,CEDI_Bajio,107,1576,5,0,23.52,Despejado,8000,11.27
2024-04-04,HZ-Salsa-Verde-200g,CEDI_Norte,181,932,3,0,24.02,Lluvia,15000,11.51
2024-04-04,HZ-Salsa-Verde-200g,CEDI_Sur,203,1085,5,0,22.86,Despejado,15000,10.88
2024-04-04,HZ-Salsa-Verde-200g,CEDI_Occidente,205,890,5,0,23.16,Lluvia,15000,10.08
2024-04-04,HZ-Salsa-Verde-200g,CEDI_Bajio,214,853,5,0,24.46,Despejado,15000,9.73
2024-04-04,HZ-Salsa-Roja-200g,CEDI_Norte,190,1379,3,0,23.38,Despejado,15000,11.36
2024-04-04,HZ-Salsa-Roja-200g,CEDI_Sur,210,1774,5,0,23.8,Despejado,15000,10.27
2024-04-04,HZ-Salsa-Roja-200g,CEDI_Occidente,202,969,5,0,22.91,Despejado,15000,11.76
2024-04-04,HZ-Salsa-Roja-200g,CEDI_Bajio,191,850,5,0,23.26,Despejado,15000,11.13
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Norte,100,593,3,1,24.22,Despejado,8000,10.33
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Sur,98,1872,5,0,24.09,Despejado,8000,10.29
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Occidente,98,1876,5,1,24.15,Despejado,8000,9.21
2024-04-04,HZ-Mole-Poblano-250g,CEDI_Bajio,103,358,5,0,24.3,Despejado,8000,11.3
2024-04-04,HZ-Atun-Agua-140g,CEDI_Norte,104,1348,3,0,23.13,Despejado,8000,9.97
2024-04-04,HZ-Atun-Agua-140g,CEDI_Sur,98,1603,5,1,23.96,Despejado,8000,12.7
2024-04-04,HZ-Atun-Agua-140g,CEDI_Occidente,95,940,5,0,23.68,Lluvia,8000,10.72
2024-04-04,HZ-Atun-Agua-140g,CEDI_Bajio,101,1021,5,0,23.73,Despejado,8000,10.69
2024-04-04,HZ-Champiñones-380g,CEDI_Norte,87,1261,3,0,23.57,Despejado,8000,9.27
2024-04-04,HZ-Champiñones-380g,CEDI_Sur,107,415,5,0,23.88,Despejado,8000,11.63
2024-04-04,HZ-Champiñones-380g,CEDI_Occidente,90,626,5,0,23.66,Tormenta,8000,10.64
2024-04-04,HZ-Champiñones-380g,CEDI_Bajio,98,1058,5,1,23.31,Despejado,8000,10.19
2024-04-05,HZ-Salsa-Verde-200g,CEDI_Norte,212,385,3,0,22.74,Despejado,15000,9.6
2024-04-05,HZ-Salsa-Verde-200g,CEDI_Sur,200,805,5,0,23.41,Tormenta,15000,10.66
2024-04-05,HZ-Salsa-Verde-200g,CEDI_Occidente,207,1115,5,0,22.88,Despejado,15000,11.06
2024-04-05,HZ-Salsa-Verde-200g,CEDI_Bajio,192,231,5,0,24.18,Tormenta,15000,11.39
2024-04-05,HZ-Salsa-Roja-200g,CEDI_Norte,195,1012,3,0,23.73,Despejado,15000,11.16
2024-04-05,HZ-Salsa-Roja-200g,CEDI_Sur,206,821,5,0,23.31,Despejado,15000,9.96
2024-04-05,HZ-Salsa-Roja-200g,CEDI_Occidente,225,915,5,0,23.27,Despejado,15000,9.46
2024-04-05,HZ-Salsa-Roja-200g,CEDI_Bajio,171,1243,5,0,23.82,Despejado,15000,8.88
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Norte,119,431,3,0,23.58,Despejado,8000,10.46
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Sur,100,429,5,0,24.39,Despejado,8000,10.8
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Occidente,120,975,5,1,23.24,Lluvia,8000,10.74
2024-04-05,HZ-Mole-Poblano-250g,CEDI_Bajio,99,1384,5,0,23.81,Despejado,8000,10.88
2024-04-05,HZ-Atun-Agua-140g,CEDI_Norte,88,200,3,1,22.57,Despejado,8000,10.61
2024-04-05,HZ-Atun-Agua-140g,CEDI_Sur,112,1475,5,0,24.41,Tormenta,8000,10.61
2024-04-05,HZ-Atun-Agua-140g,CEDI_Occidente,90,1190,5,0,23.41,Tormenta,8000,10.99
2024-04-05,HZ-Atun-Agua-140g,CEDI_Bajio,100,502,5,0,23.11,Lluvia,8000,9.22
2024-04-05,HZ-Champiñones-380g,CEDI_Norte,101,930,3,0,23.45,Despejado,8000,9.39
2024-04-05,HZ-Champiñones-380g,CEDI_Sur,98,1557,5,0,23.63,Despejado,8000,9.61
2024-04-05,HZ-Champiñones-380g,CEDI_Occidente,92,1898,5,1,24.05,Tormenta,8000,8.93
2024-04-05,HZ-Champiñones-380g,CEDI_Bajio,126,965,5,0,23.34,Despejado,8000,11.01
2024-04-06,HZ-Salsa-Verde-200g,CEDI_Norte,193,68,3,0,23.1,Despejado,15000,10.65
2024-04-06,HZ-Salsa-Verde-200g,CEDI_Sur,197,104,5,0,24.41,Despejado,15000,10.26
2024-04-06,HZ-Salsa-Verde-200g,CEDI_Occidente,189,250,5,0,23.52,Despejado,15000,11.06
2024-04-06,HZ-Salsa-Verde-200g,CEDI_Bajio,189,661,5,0,23.71,Tormenta,15000,10.17
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Norte,188,473,3,0,24.76,Despejado,15000,10.46
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Sur,202,1219,5,0,23.08,Lluvia,15000,10.89
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Occidente,215,690,5,0,24.22,Despejado,15000,10.15
2024-04-06,HZ-Salsa-Roja-200g,CEDI_Bajio,213,1284,5,0,23.05,Lluvia,15000,11.09
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Norte,92,1169,3,0,22.05,Tormenta,8000,11.09
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Sur,102,728,5,1,23.35,Tormenta,8000,8.92
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Occidente,105,1581,5,0,24.0,Despejado,8000,10.21
2024-04-06,HZ-Mole-Poblano-250g,CEDI_Bajio,92,1077,5,0,23.86,Despejado,8000,10.17
2024-04-06,HZ-Atun-Agua-140g,CEDI_Norte,89,865,3,0,22.71,Despejado,8000,9.28
2024-04-06,HZ-Atun-Agua-140g,CEDI_Sur,100,227,5,0,23.54,Lluvia,8000,12.09
